timestamp,price,volume,side,type
2025-03-02 19:32:06,0.99900000,52.94855,b,m
2025-03-02 19:36:07,0.99900000,18.55510,b,l
2025-03-02 19:54:31,0.99890000,52.94855,s,m
2025-03-03 09:18:34,0.99900000,6059.22923,b,m
2025-03-03 09:20:48,0.99890000,6037.11077,s,m
2025-03-03 09:22:37,0.99900000,6024.42442,b,m
2025-03-03 09:27:40,0.99890000,6022.37557,s,m
2025-03-03 17:19:27,0.99890000,76.14910,s,l
2025-03-03 17:24:13,0.99900000,5.00000,b,m
2025-03-03 17:55:07,0.99890000,5.00000,s,m
2025-03-03 18:09:56,0.99900000,72.76898,b,m
2025-03-03 18:31:05,0.99890000,72.76898,s,m
2025-03-04 01:01:52,0.99900000,5.00000,b,m
2025-03-04 01:42:01,0.99900000,5.00000,b,m
2025-03-04 01:53:37,0.99900000,8.37657,b,m
2025-03-04 10:00:02,0.99890000,87.99424,s,l
2025-03-04 12:19:13,0.99890000,16.55056,s,l
2025-03-04 12:19:17,0.99890000,18.85823,s,l
2025-03-04 13:30:20,0.99890000,18.37657,s,m
2025-03-04 18:12:14,0.99890000,20.25134,s,l
2025-03-04 18:13:25,0.99890000,9.79841,s,l
2025-03-04 18:29:10,0.99890000,9.66879,s,l
2025-03-04 18:29:27,0.99890000,674.74650,s,l
2025-03-04 18:29:29,0.99890000,49.27497,s,l
2025-03-04 19:50:46,0.99900000,709.91880,b,l
2025-03-04 20:05:57,0.99890000,19.06248,s,l
2025-03-04 20:06:45,0.99890000,136.22741,s,l
2025-03-04 20:06:45,0.99890000,142.62855,s,l
2025-03-04 20:06:52,0.99890000,835.65412,s,l
2025-03-04 20:07:00,0.99890000,197.13952,s,l
2025-03-04 20:11:06,0.99890000,17.66884,s,l
2025-03-04 20:11:13,0.99890000,15.69509,s,l
2025-03-04 20:11:13,0.99890000,148.68454,s,l
2025-03-04 20:11:56,0.99890000,51.51632,s,l
2025-03-04 20:13:18,0.99890000,10.02851,s,l
2025-03-04 20:24:17,0.99890000,172.35627,s,l
2025-03-04 21:23:44,0.99890000,938.33082,s,l
2025-03-04 21:23:44,0.99890000,434.30565,s,l
2025-03-04 21:23:44,0.99890000,1200.68380,s,l
2025-03-04 21:24:00,0.99890000,295.87279,s,l
2025-03-04 21:24:40,0.99890000,12.74189,s,l
2025-03-04 23:06:15,0.99890000,77.76445,s,l
2025-03-04 23:06:15,0.99890000,77.77931,s,l
2025-03-04 23:06:15,0.99890000,77.79427,s,l
2025-03-04 23:06:15,0.99890000,77.80924,s,l
2025-03-04 23:06:15,0.99890000,77.82410,s,l
2025-03-04 23:06:15,0.99890000,77.83906,s,l
2025-03-04 23:06:15,0.99890000,77.85392,s,l
2025-03-04 23:06:15,0.99890000,77.86889,s,l
2025-03-04 23:06:15,0.99890000,77.88385,s,l
2025-03-04 23:06:15,0.99890000,77.89881,s,l
2025-03-04 23:06:15,0.99890000,77.91377,s,l
